hit_type,company_name,country,zip_code,city,federal_state,website,booth,profile_url,exhibitor_id,product_categories,product_category_ids,description,address,pavilion,hashtags,principals_company,agents_company,principals_country,agents_country,sales_office,brochure,photo_url,linkedin_url,facebook_url,profile_title,profile_headings,profile_meta_description,excluded_source_reason
Exhibitor,"THAI CRIPTON CO., LTD.",THAILAND,,,,https://www.thaicripton.com,A AA1-1,https://exhibitors.informamarkets-info.com/event/MTV26/en-US/exhibitor/475994/thai-cripton-co-ltd,475994,Grinding Machines,123810,"Thai Cripton Co, Ltd. was established in 1989. At the beginning, the company developed plastic medias and ceramic medias in various shapes to better suit the polishing of individual parts. We have developed chemical produces to polish metal to make it shiny and clean. We have researched and developed The Polishing machine for industrial factory. Thai Cripton Co, Ltd. is the first and only manufacturer in Thailand that produces complete polishing equipment. Thai Cripton Co, Ltd. produces and supplies compounds, medias, buffing bar, Scotch Brite and Polishing Machines in order to expand the market to reach more customers. We have distributed both in Thailand and abroad. Additionally, exhibitions domestic and overseas such as Vietnam, Indonesia.","40 Chaokhuntahan Rd., Klongsamprawet, Latkrabang, Bangkok",,,,THAI CRIPTON POLISHING TECHNOLOGY COMPANY LIMITED,,Vietnam,IM IEM,https://eec.informamarkets-info.com/oga/profile/upload/2026/05/08/CatalogThaicripton-2025_compressed_compressed_compressed_2026-05-08_20260508102918A576.pdf,https://eec.informamarkets-info.com/oga/profile/upload/2026/05/08/blob_2026-05-08_20260508153519A979.png,,https://www.facebook.com/watch/?v=602902625607649,"THAI CRIPTON CO., LTD.",,"MTA Vietnam 2026 exhibitor. Country: THAILAND. Booth: A AA1-1. Categories: Grinding Machines. Thai Cripton Co, Ltd. was established in 1989. At the beginning, the company developed plastic medias and ceramic medias in various shapes to better suit the polishing of individual parts. We have developed chemical produces to polish metal to make it shiny and clean. We have researched and developed The Polishing machine for industrial factory. Thai Cripton Co, Ltd. is the first and only manufacturer in Thailand that produces complete polishing equipment. Thai Cripton Co, Ltd. produces and supplies compounds, medias, buffing bar, Scotch Brite and Polishing Machines in order to expand the market to reach more customers. We have distributed both in Thailand and abroad. Additionally, exhibitions domestic and overseas such as Vietnam, Indonesia. Address: 40 Chaokhuntahan Rd., Klongsamprawet, Latkrabang, Bangkok. Agents/company reps: THAI CRIPTON POLISHING TECHNOLOGY COMPANY LIMITED. Agent countries: Vietnam.",
Exhibitor,THINH QUA TRADING SERVICE ONLY MEMBER COMPANY LIMITED,VIETNAM,,,,https://maythinhqua.vn,A AJ4-1,https://exhibitors.informamarkets-info.com/event/MTV26/en-US/exhibitor/476025/thinh-qua-trading-service-only-member-company-limited,476025,"Boring / Drilling / Tapping Machines,Broaching & Shaping Machines,EDMs & Wire-Cut Machines,Grinding Machines,Lathes,Metal Cutting Machines - Others,Milling Machines,Machining Centres,Sawing Machines","123777,123788,123802,123810,123819,123829,123835,123839,123846","Thinh Qua Trading Service One Member Co., Ltd. (Vietnam) was established in 2008 and is located in Ho Chi Minh City, the largest economic hub and seaport of Vietnam. It serves as the first stepping stone for Thinh Qua's expansion into international markets, with a strong presence across Southeast Asia. Currently, the company's headquarters is located at Mieu Ong Cu Intersection – Binh Chuan Ward, Thuan An City, Binh Duong Province. The company primarily operates in the field of industrial machinery, including CNC machining centers, laser cutting machines, welding equipment, mold processing machines, mechanical stamping equipment, hydraulic presses, EDM machines, and other related products. In addition, the company owns a modern 5,000 m² showroom that integrates product display, warehousing, and office space, providing customers with a one-stop purchasing solution for mechanical equipment. With comprehensive after-sales services and a strong maintenance team, the company is committed to delivering fast, efficient, and high-quality after-sales support to its customers. At present, the company has expanded its presence with additional branches in Bac Ninh (Hanoi) and Hai Phong in Vietnam, as well as in Shanghai, Jiangsu, Xi'an, Zhejiang, and Anhui in China.China.","Số 21/1, Khu phố Bình Phước B, Phường An Phú, Thành Phố Hồ Chí Minh, Việt Nam",,,,Công ty TNHH Một Thành Viên Thương mại Dịch vụ Thịnh Qua (Việt Nam),,Vietnam,IM Vietnam,https://eec.informamarkets-info.com/oga/profile/upload/2026/04/10/Image_20260404085741_225_20_2026-04-10_20260410171342A620.jpg,https://eec.informamarkets-info.com/oga/profile/upload/2026/04/10/blob_2026-04-10_20260410170809A593.png,,https://www.facebook.com/profile.php?id=100089584315700,THINH QUA TRADING SERVICE ONLY MEMBER COMPANY LIMITED,,"MTA Vietnam 2026 exhibitor. Country: VIETNAM. Booth: A AJ4-1. Categories: Boring / Drilling / Tapping Machines,Broaching & Shaping Machines,EDMs & Wire-Cut Machines,Grinding Machines,Lathes,Metal Cutting Machines - Others,Milling Machines,Machining Centres,Sawing Machines. Thinh Qua Trading Service One Member Co., Ltd. (Vietnam) was established in 2008 and is located in Ho Chi Minh City, the largest economic hub and seaport of Vietnam. It serves as the first stepping stone for Thinh Qua's expansion into international markets, with a strong presence across Southeast Asia. Currently, the company's headquarters is located at Mieu Ong Cu Intersection – Binh Chuan Ward, Thuan An City, Binh Duong Province. The company primarily operates in the field of industrial machinery, including CNC machining centers, laser cutting machines, welding equipment, mold processing machines, mechanical stamping equipment, hydraulic presses, EDM machines, and other related products. In addition, the company owns a modern 5,000 m² showroom that integrates product display, warehousing, and office space, providing customers with a one-stop purchasing solution for mechanical equipment. With comprehensive after-sales services and a strong maintenance team, the company is committed to delivering fast, efficient, and high-quality after-sales support to its customers. At present, the company has expanded its presence with additional branches in Bac Ninh (Hanoi) and Hai Phong in Vietnam, as well as in Shanghai, Jiangsu, Xi'an, Zhejiang, and Anhui in China.China. Address: Số 21/1, Khu phố Bình Phước B, Phường An Phú, Thành Phố Hồ Chí Minh, Việt Nam. Agents/company reps: Công ty TNHH Một Thành Viên Thương mại Dịch vụ Thịnh Qua (Việt Nam). Agent countries: Vietnam.",
Exhibitor,"TIEN THINH CO., LTD",VIETNAM,,,,https://www.tienthinhwire.com.vn,JETRO VN Hall B Stand VN17,https://exhibitors.informamarkets-info.com/event/MTV26/en-US/exhibitor/484650/tien-thinh-co-ltd,484650,"Electronics & Industrial Components,Industrial Supporting Components","131449,131450","With nearly 40 years of expertise, Tien Thinh specializes in high-precision enameled wire in a comprehensive range of sizes—from ultra-fine to ultra-large—engineered for global industry leaders. Trusted by companies such as Toyota, Toshiba, TTI, Honda, Brother, Mitsui, and Sumitomo, we deliver superior quality, optimized production costs, and responsive technical support tailored to customer needs. Our portfolio includes Copper Wire (0.05–3.00mm), Aluminium Wire (0.10–3.50mm), and specialty wires such as LITZ, USTC, and KAPTON, available in various enamel types and thermal classes from 130°C to 220°C. All products comply with UL, JIS, IEC, NEMA, and GB standards.","743 Provincial Road 15, Hamlet 6, Phu Hoa Dong Commune, Ho Chi Minh City, Vietnam",JETRO VN,,,,,,IM VIETNAM (JETRO),https://eec.informamarkets-info.com/oga/profile/upload/2026/05/13/TIENTHINH-INTRODUCTIONBROCHURE_2026-05-13_20260513161617A225.pdf,https://eec.informamarkets-info.com/oga/profile/upload/2026/05/13/blob_2026-05-13_20260513161450A219.png,,,"TIEN THINH CO., LTD",,"MTA Vietnam 2026 exhibitor. Country: VIETNAM. Booth: JETRO VN Hall B Stand VN17. Categories: Electronics & Industrial Components,Industrial Supporting Components. With nearly 40 years of expertise, Tien Thinh specializes in high-precision enameled wire in a comprehensive range of sizes—from ultra-fine to ultra-large—engineered for global industry leaders. Trusted by companies such as Toyota, Toshiba, TTI, Honda, Brother, Mitsui, and Sumitomo, we deliver superior quality, optimized production costs, and responsive technical support tailored to customer needs. Our portfolio includes Copper Wire (0.05–3.00mm), Aluminium Wire (0.10–3.50mm), and specialty wires such as LITZ, USTC, and KAPTON, available in various enamel types and thermal classes from 130°C to 220°C. All products comply with UL, JIS, IEC, NEMA, and GB standards. Address: 743 Provincial Road 15, Hamlet 6, Phu Hoa Dong Commune, Ho Chi Minh City, Vietnam. Pavilion: JETRO VN.",
Exhibitor,"TONE VIETNAM CO., LTD.",VIETNAM,,,,https://www.tonetool.co.jp/,JETRO VN Hall B Stand JP19,https://exhibitors.informamarkets-info.com/event/MTV26/en-US/exhibitor/484643/tone-vietnam-co-ltd,484643,Fasteners & Hardware,123852,A comprehensive tool manufacturer handling bolt fastening equipment and torque control equipment.,"NHON TRACH 3 INDUSTRIAL ZONE, PHUOC AN COMMUNE, DONG NAI PROVINCE",JETRO VN,,"TONE VIETNAM CO., LTD.",,Vietnam,,IM VIETNAM (JETRO),,https://eec.informamarkets-info.com/oga/profile/upload/2026/05/13/blob_2026-05-13_20260513151515A962.jpeg,,,"TONE VIETNAM CO., LTD.",,"MTA Vietnam 2026 exhibitor. Country: VIETNAM. Booth: JETRO VN Hall B Stand JP19. Categories: Fasteners & Hardware. A comprehensive tool manufacturer handling bolt fastening equipment and torque control equipment. Address: NHON TRACH 3 INDUSTRIAL ZONE, PHUOC AN COMMUNE, DONG NAI PROVINCE. Pavilion: JETRO VN.",
Exhibitor,TONGYI PRECISION MECHANICAL ENGINEERING COMPANY LIMITED,VIETNAM,,,,https://tongyicnc.com/vi/gioi-thieu/,B BA2-6,https://exhibitors.informamarkets-info.com/event/MTV26/en-US/exhibitor/479826/tongyi-precision-mechanical-engineering-company-limited,479826,Mould and Die,123796,"Tong Yi Vietnam is a company specializing in supplying mold components, cutting tools, and precision mechanical equipment for the CNC industry. Established in 2017, the company is led by young, passionate individuals committed to providing modern industrial solutions that help customers optimize costs, increase productivity, and ensure production quality. With a solid technical foundation and a spirit of continuous improvement, Tong Yi is steadily establishing its position in the Vietnamese mechanical engineering market. Tong Yi aims to become one of the leading providers of mechanical solutions and products in Vietnam. More than just a supplier, we envision ourselves as a ""mechanical supermarket,"" offering a comprehensive range of products to serve the precision engineering and mold making industries.","114 Điện Biên Phủ, Phường Tân Định, TP Hồ Chí Minh, Việt Nam",,,,CTY TNHH KỸ THUẬT CƠ KHÍ CHÍNH XÁC TONGYI,,Vietnam,IM Vietnam,https://eec.informamarkets-info.com/oga/profile/upload/2026/04/11/YellowandBlueModernWarehouseStorageServicesFlyer-nn_2026-04-11_20260411125036A921.pdf,https://eec.informamarkets-info.com/oga/profile/upload/2026/04/11/blob_2026-04-11_20260411001824A843.jpeg,,,TONGYI PRECISION MECHANICAL ENGINEERING COMPANY LIMITED,,"MTA Vietnam 2026 exhibitor. Country: VIETNAM. Booth: B BA2-6. Categories: Mould and Die. Tong Yi Vietnam is a company specializing in supplying mold components, cutting tools, and precision mechanical equipment for the CNC industry. Established in 2017, the company is led by young, passionate individuals committed to providing modern industrial solutions that help customers optimize costs, increase productivity, and ensure production quality. With a solid technical foundation and a spirit of continuous improvement, Tong Yi is steadily establishing its position in the Vietnamese mechanical engineering market. Tong Yi aims to become one of the leading providers of mechanical solutions and products in Vietnam. More than just a supplier, we envision ourselves as a ""mechanical supermarket,"" offering a comprehensive range of products to serve the precision engineering and mold making industries. Address: 114 Điện Biên Phủ, Phường Tân Định, TP Hồ Chí Minh, Việt Nam. Agents/company reps: CTY TNHH KỸ THUẬT CƠ KHÍ CHÍNH XÁC TONGYI. Agent countries: Vietnam.",
Exhibitor,"Tri-Wall Vina Pack Co., Ltd (Rengo Group)",VIETNAM,,,,https://www.tri-wall.vn,JETRO VN Hall B Stand JP14,https://exhibitors.informamarkets-info.com/event/MTV26/en-US/exhibitor/484658/tri-wall-vina-pack-co-ltd-%28rengo-group%29,484658,Packaging,123786,"Tri-Wall Vina Pack Co., Ltd., a member of the global Rengo Group, is a premier manufacturer specializing in heavy-duty and industrial packaging solutions. Operating with 100% Japanese investment, we are dedicated to providing high-quality, innovative, and environmentally friendly packaging materials that optimize logistics, transportation, and storage costs for our clients. Our core product offerings include: • Tri-Wall Boxes: World-renowned heavy-duty corrugated containers for international shipping, capable of replacing traditional wooden or metal crates. • Tri-Wall Pallets: Durable, lightweight corrugated pallets, alongside premium wood, plywood, and plastic pallets. • Octabins: Bulk material corrugated containers for granular products. • Hybrid Packaging: Tailored solutions combining corrugated board, plywood, plastic, and steel. • Standard carton boxes, sheet pallets (slip sheets), returnable boxes, and various packaging accessories. With advanced manufacturing facilities in Vietnam (Yen My II Industrial Park, Hung Yen & Long Duc Industrial Park, Dong Nai) and strict adherence to ISO 9001 and ISO 14001 standards, we offer flexible end-to-end packaging solutions—from design and small-lot production to large-scale global supply. Our mission is to ensure the safe, efficient, and sustainable transit of your goods worldwide.","A-2,4, Road N1-2,Long Duc Industrial Park, An Phuoc Ward, Long Thanh District, Dong Nai Province",JETRO VN,,,,,,IM VIETNAM (JETRO),https://eec.informamarkets-info.com/oga/profile/upload/2026/05/14/Tri-WallVinaPack-NewVersion_2026-05-14_20260514184218A405.pdf,https://eec.informamarkets-info.com/oga/profile/upload/2026/05/14/blob_2026-05-14_20260514184240A406.jpeg,,,"Tri-Wall Vina Pack Co., Ltd (Rengo Group)",,"MTA Vietnam 2026 exhibitor. Country: VIETNAM. Booth: JETRO VN Hall B Stand JP14. Categories: Packaging. Tri-Wall Vina Pack Co., Ltd., a member of the global Rengo Group, is a premier manufacturer specializing in heavy-duty and industrial packaging solutions. Operating with 100% Japanese investment, we are dedicated to providing high-quality, innovative, and environmentally friendly packaging materials that optimize logistics, transportation, and storage costs for our clients. Our core product offerings include: • Tri-Wall Boxes: World-renowned heavy-duty corrugated containers for international shipping, capable of replacing traditional wooden or metal crates. • Tri-Wall Pallets: Durable, lightweight corrugated pallets, alongside premium wood, plywood, and plastic pallets. • Octabins: Bulk material corrugated containers for granular products. • Hybrid Packaging: Tailored solutions combining corrugated board, plywood, plastic, and steel. • Standard carton boxes, sheet pallets (slip sheets), returnable boxes, and various packaging accessories. With advanced manufacturing facilities in Vietnam (Yen My II Industrial Park, Hung Yen & Long Duc Industrial Park, Dong Nai) and strict adherence to ISO 9001 and ISO 14001 standards, we offer flexible end-to-end packaging solutions—from design and small-lot production to large-scale global supply. Our mission is to ensure the safe, efficient, and sustainable transit of your goods worldwide. Address: A-2,4, Road N1-2,Long Duc Industrial Park, An Phuoc Ward, Long Thanh District, Dong Nai Province. Pavilion: JETRO VN.",
Exhibitor,"TSK Vietnam Co., Ltd.",VIETNAM,,,,https://tskvietnam.com.vn/,JETRO VN Hall B Stand JP11,https://exhibitors.informamarkets-info.com/event/MTV26/en-US/exhibitor/484627/tsk-vietnam-co-ltd,484627,Industrial Supporting Components,131450,"Established on February 28, 2013, in Hung Yen, TSK Vietnam is a company with 100% Japanese foreign direct investment (FDI). With over 12 years of operation, TSK Vietnam is proud to be the leading Japanese manufacturer of vacuum-formed plastic packaging in Vietnam. With our flexible customization capabilities to meet the specific needs of each customer, we are confident in providing our customers with the best packaging solutions at the most reasonable prices. Currently, TSK Vietnam offers a wide range of products, including various types of trays, molded plastic blisters, Danpla boxes, cardboard boxes, and PE foam, as well as optimized solutions for packaging. We package electrical and electronic components, automotive parts, household goods, and other products for demanding markets such as Europe, the United States, and Japan, as well as for Japanese foreign-invested enterprises (FIEs) in the Vietnamese market.","Thanh Xa hamlet, Nguyen Van Linh commune, Hung Yen province, Vietnam",JETRO VN,,,,,,IM VIETNAM (JETRO),https://eec.informamarkets-info.com/oga/profile/upload/2026/06/04/TSKVNCompanyProfile_English_20260406_2026-06-04_20260604100223A132.pdf,https://eec.informamarkets-info.com/oga/profile/upload/2026/06/04/blob_2026-06-04_20260604093334A047.jpeg,,,"TSK Vietnam Co., Ltd.",,"MTA Vietnam 2026 exhibitor. Country: VIETNAM. Booth: JETRO VN Hall B Stand JP11. Categories: Industrial Supporting Components. Established on February 28, 2013, in Hung Yen, TSK Vietnam is a company with 100% Japanese foreign direct investment (FDI). With over 12 years of operation, TSK Vietnam is proud to be the leading Japanese manufacturer of vacuum-formed plastic packaging in Vietnam. With our flexible customization capabilities to meet the specific needs of each customer, we are confident in providing our customers with the best packaging solutions at the most reasonable prices. Currently, TSK Vietnam offers a wide range of products, including various types of trays, molded plastic blisters, Danpla boxes, cardboard boxes, and PE foam, as well as optimized solutions for packaging. We package electrical and electronic components, automotive parts, household goods, and other products for demanding markets such as Europe, the United States, and Japan, as well as for Japanese foreign-invested enterprises (FIEs) in the Vietnamese market. Address: Thanh Xa hamlet, Nguyen Van Linh commune, Hung Yen province, Vietnam. Pavilion: JETRO VN.",
Exhibitor,"Tuong Lai CO.,LTD",VIETNAM,,,,https://tuonglai.vn/,JETRO VN Hall B Stand VN18,https://exhibitors.informamarkets-info.com/event/MTV26/en-US/exhibitor/484715/tuong-lai-co-ltd,484715,Industrial Supporting Components,131450,"TUONGLAI Co., Ltd is a Vietnamese company in the Global Supply Chain (SDP), specializing in the production of technical rubber parts, industrial plastic products, household plastic products, and mold design & manufacturing for the plastic and rubber industries. With modern machinery and an experienced team, we are committed to providing high-quality products and meeting customer expectations.","Thanh Binh Hamlet, Long Thanh Commune, Dong Nai Province",JETRO VN,,,,,,IM VIETNAM (JETRO),,https://eec.informamarkets-info.com/oga/profile/upload/2026/05/21/blob_2026-05-21_20260521095623A148.jpeg,,,"Tuong Lai CO.,LTD",,"MTA Vietnam 2026 exhibitor. Country: VIETNAM. Booth: JETRO VN Hall B Stand VN18. Categories: Industrial Supporting Components. TUONGLAI Co., Ltd is a Vietnamese company in the Global Supply Chain (SDP), specializing in the production of technical rubber parts, industrial plastic products, household plastic products, and mold design & manufacturing for the plastic and rubber industries. With modern machinery and an experienced team, we are committed to providing high-quality products and meeting customer expectations. Address: Thanh Binh Hamlet, Long Thanh Commune, Dong Nai Province. Pavilion: JETRO VN.",
Exhibitor,TYROLIT,CHINA,,,,https://www.tyrolit.com,BESA Hall A Stand AB2-8,https://exhibitors.informamarkets-info.com/event/MTV26/en-US/exhibitor/482574/tyrolit,482574,"Gear Cutting,Blades,Rollers","123783,123800,123816","Tyrolit is one of the world’s leading manufacturers of grinding and dressing tools, as well as a system provider for the construction industry. For over 100 years, our innovative tools and solutions have played a crucial role in technological advancements across various industries. With roots in the heart of the Austrian Alps, Tyrolit combines the strengths of family values with a global vision and over a century of individual corporate and technological experience. We aim to impress both internal and external target groups and foster fair, enduring partnerships. In pursuit of our goals, we consistently optimize the quality of our products and services while continuously adjusting our business processes to meet evolving market demands. Our global supply chain management ensures on-time delivery of products to customers worldwide. Investments in research and development, employee training, and technological advancements are core elements of our corporate culture.","Unit1401, 14/Floor, Telford House, No. 16 Wang Hoi Road, Kowloon Bay, 999077 Hong Kong",BESA,,,,,,IM IEM,,https://eec.informamarkets-info.com/oga/profile/upload/2026/05/08/blob_2026-05-08_20260508113614A659.jpeg,,,TYROLIT,,"MTA Vietnam 2026 exhibitor. Country: CHINA. Booth: BESA Hall A Stand AB2-8. Categories: Gear Cutting,Blades,Rollers. Tyrolit is one of the world’s leading manufacturers of grinding and dressing tools, as well as a system provider for the construction industry. For over 100 years, our innovative tools and solutions have played a crucial role in technological advancements across various industries. With roots in the heart of the Austrian Alps, Tyrolit combines the strengths of family values with a global vision and over a century of individual corporate and technological experience. We aim to impress both internal and external target groups and foster fair, enduring partnerships. In pursuit of our goals, we consistently optimize the quality of our products and services while continuously adjusting our business processes to meet evolving market demands. Our global supply chain management ensures on-time delivery of products to customers worldwide. Investments in research and development, employee training, and technological advancements are core elements of our corporate culture. Address: Unit1401, 14/Floor, Telford House, No. 16 Wang Hoi Road, Kowloon Bay, 999077 Hong Kong. Pavilion: BESA.",china_or_chinese_company
Exhibitor,"UKAI VIET NAM CO., LTD",VIETNAM,,,,https://ukai.vn/,SME Hall A Stand AG2-1,https://exhibitors.informamarkets-info.com/event/MTV26/en-US/exhibitor/483689/ukai-viet-nam-co-ltd,483689,"Distribution & Logistics Services,Welding Equipment,Material Handling, Storage & Warehousing,Process Automation Systems, Equipment, Materials & Accessories,Metal Forming / Sheet Metal Cutting Machines - Others,Mobile Robots (AGV/AMR, drone công nghiệp),Smart Factory Logistics, Equipment, Material and Accessories (AGV/AMR, conveyeor, picking system, folklift),System Intergration,Manufacturing Automation, Machinery, Equipment, Materials & Accessories,Metal Cutting Machines - Others,AI-Driven Production,Fasteners & Hardware,Precision Mechanical Parts,Casting, Forging & Fabrication Part,Industrial Supporting Components","123782,123787,123794,123797,123805,123806,123808,123817,123820,123829,123851,123852,131447,131448,131450","Manufacturing and distributing all kinds of casters, rubber wheels, PU wheels, industrial wheels (Japanese Ukai casters brand) used for transportation vehicles in factories","Nhà xưởng NX5, Khu công nghiệp Đồng Văn II, Phường Duy Hà, Tỉnh Ninh Bình, Việt Nam",SME,,"UKAI VIET NAM CO., LTD",,Japan,,IM Vietnam,https://eec.informamarkets-info.com/oga/profile/upload/2026/05/22/CasterWheelsENG1-12_2026-05-22_20260522113016A674.pdf,https://eec.informamarkets-info.com/oga/profile/upload/2026/05/22/blob_2026-05-22_20260522112031A641.jpeg,,https://www.facebook.com/UkaiCasters,"UKAI VIET NAM CO., LTD",,"MTA Vietnam 2026 exhibitor. Country: VIETNAM. Booth: SME Hall A Stand AG2-1. Categories: Distribution & Logistics Services,Welding Equipment,Material Handling, Storage & Warehousing,Process Automation Systems, Equipment, Materials & Accessories,Metal Forming / Sheet Metal Cutting Machines - Others,Mobile Robots (AGV/AMR, drone công nghiệp),Smart Factory Logistics, Equipment, Material and Accessories (AGV/AMR, conveyeor, picking system, folklift),System Intergration,Manufacturing Automation, Machinery, Equipment, Materials & Accessories,Metal Cutting Machines - Others,AI-Driven Production,Fasteners & Hardware,Precision Mechanical Parts,Casting, Forging & Fabrication Part,Industrial Supporting Components. Manufacturing and distributing all kinds of casters, rubber wheels, PU wheels, industrial wheels (Japanese Ukai casters brand) used for transportation vehicles in factories Address: Nhà xưởng NX5, Khu công nghiệp Đồng Văn II, Phường Duy Hà, Tỉnh Ninh Bình, Việt Nam. Pavilion: SME.",
Exhibitor,UNIPULSE CORPORATION,JAPAN,,,,https://www.unipulse.tokyo/en/,JETRO HALL A Hall A Stand AM4-10,https://exhibitors.informamarkets-info.com/event/MTV26/en-US/exhibitor/482425/unipulse-corporation,482425,"Control, Measuring & Monitoring /Inspection Equipment,Material Handling, Storage & Warehousing","123779,123794","Unipulse Corporation develops and manufactures advanced measuring instruments, including load cells, torque meters, weighing indicators, and power-assist devices. With unique sensor and control technologies, we provide innovative solutions for precise measurement, automation, and safer material handling. Our products are trusted worldwide in industries such as automotive, electronics, logistics, and manufacturing.","9-11 Nihonbashi-Hisamatsucho, Chuo-ku, Tokyo, 103-0005 Japan",JETRO HALL A,,,TEMAS Engineering JSC,,Vietnam,IM ISOA,https://eec.informamarkets-info.com/oga/profile/upload/2026/05/01/Rev2.05_MoonLifter_EN_250904_2026-05-01_20260501143931A899.pdf,https://eec.informamarkets-info.com/oga/profile/upload/2026/05/01/blob_2026-05-01_20260501143652A894.jpeg,,,UNIPULSE CORPORATION,,"MTA Vietnam 2026 exhibitor. Country: JAPAN. Booth: JETRO HALL A Hall A Stand AM4-10. Categories: Control, Measuring & Monitoring /Inspection Equipment,Material Handling, Storage & Warehousing. Unipulse Corporation develops and manufactures advanced measuring instruments, including load cells, torque meters, weighing indicators, and power-assist devices. With unique sensor and control technologies, we provide innovative solutions for precise measurement, automation, and safer material handling. Our products are trusted worldwide in industries such as automotive, electronics, logistics, and manufacturing. Address: 9-11 Nihonbashi-Hisamatsucho, Chuo-ku, Tokyo, 103-0005 Japan. Pavilion: JETRO HALL A. Agents/company reps: TEMAS Engineering JSC. Agent countries: Vietnam.",
Exhibitor,UNITED MACHINING SOLUTIONS,SINGAPORE,,,,https://www.ums.swiss/en/,NA AC2-1,https://exhibitors.informamarkets-info.com/event/MTV26/en-US/exhibitor/477471/united-machining-solutions,477471,"Bending Machines,Boring / Drilling / Tapping Machines,Control, Measuring & Monitoring /Inspection Equipment,Die Casting Machines,Gear Cutting,Heat Treatment,Broaching & Shaping Machines,Coordinate Measuring Equipment,Honing, Lapping & Finishing Machines,Jigs & Fixtures,Laser Cutting & Laser Systems / Machines,Mould and Die,Adhesives & Sealants,Blades,Dimensional Measuring Devices,EDMs & Wire-Cut Machines,Metal Forming / Sheet Metal Cutting Machines - Others,Grinding Machines,Lubricants & Chemicals,Material Testing Equipment,Presses & Shears,Rollers,Lathes,Material Handling & Storage,Precision Gauges,Punching & Stamping Machines,Injection Molding Machines,Metal Cutting Machines - Others,Precision Measurement Software,Coiling & Wire Forming Machines,Fatigue & Strength Testing Equipment,Milling Machines,Machining Centres,Testing, Calibration & Inspection,Waterjet Cutting Machines,Sawing Machines","123776,123777,123779,123781,123783,123784,123788,123790,123791,123792,123793,123796,123799,123800,123801,123802,123805,123810,123811,123812,123815,123816,123819,123821,123824,123825,123827,123829,123831,123832,123833,123835,123839,123842,123843,123846","With total sales of over USD 1.5 billion, UNITED MACHINING SOLUTIONS is one of the largest machine tool manufacturers in the world. With around 5,000 employees at over 50 global production, service and sales locations, UNITED MACHINING SOLUTIONS is close to its customers and highly efficient. The group is organized into two divisions: UNITED GRINDING and UNITED MACHINING. UNITED GRINDING includes the brands MÄGERLE, BLOHM, JUNG, STUDER, SCHAUDT, MIKROSA, WALTER, EWAG and IRPD. Its technologies include surface and profile grinding machines, cylindrical grinding machines, machines for tool machining and machine tools for additive manufacturing. The UNITED MACHINING division includes the brands AGIE CHARMILLES, CHARMILLES, MIKRON MILL, LIECHTI, STEP TEC and SYSTEM 3R. It includes machines for EDM (Electrical Discharge Machining), high-speed milling and laser technology as well as spindle production and automation solutions.","25 International Business Park, #01-53/56 German Centre",,,,"WPP Engineering Vietnam Co., Ltd.",,Vietnam,IM Vietnam,,https://eec.informamarkets-info.com/oga/profile/upload/2026/04/13/blob_2026-04-13_20260413155346A266.png,https://www.linkedin.com/company/united-machining-solutions/,,UNITED MACHINING SOLUTIONS,,"MTA Vietnam 2026 exhibitor. Country: SINGAPORE. Booth: NA AC2-1. Categories: Bending Machines,Boring / Drilling / Tapping Machines,Control, Measuring & Monitoring /Inspection Equipment,Die Casting Machines,Gear Cutting,Heat Treatment,Broaching & Shaping Machines,Coordinate Measuring Equipment,Honing, Lapping & Finishing Machines,Jigs & Fixtures,Laser Cutting & Laser Systems / Machines,Mould and Die,Adhesives & Sealants,Blades,Dimensional Measuring Devices,EDMs & Wire-Cut Machines,Metal Forming / Sheet Metal Cutting Machines - Others,Grinding Machines,Lubricants & Chemicals,Material Testing Equipment,Presses & Shears,Rollers,Lathes,Material Handling & Storage,Precision Gauges,Punching & Stamping Machines,Injection Molding Machines,Metal Cutting Machines - Others,Precision Measurement Software,Coiling & Wire Forming Machines,Fatigue & Strength Testing Equipment,Milling Machines,Machining Centres,Testing, Calibration & Inspection,Waterjet Cutting Machines,Sawing Machines. With total sales of over USD 1.5 billion, UNITED MACHINING SOLUTIONS is one of the largest machine tool manufacturers in the world. With around 5,000 employees at over 50 global production, service and sales locations, UNITED MACHINING SOLUTIONS is close to its customers and highly efficient. The group is organized into two divisions: UNITED GRINDING and UNITED MACHINING. UNITED GRINDING includes the brands MÄGERLE, BLOHM, JUNG, STUDER, SCHAUDT, MIKROSA, WALTER, EWAG and IRPD. Its technologies include surface and profile grinding machines, cylindrical grinding machines, machines for tool machining and machine tools for additive manufacturing. The UNITED MACHINING division includes the brands AGIE CHARMILLES, CHARMILLES, MIKRON MILL, LIECHTI, STEP TEC and SYSTEM 3R. It includes machines for EDM (Electrical Discharge Machining), high-speed milling and laser technology as well as spindle production and automation solutions. Address: 25 International Business Park, #01-53/56 German Centre. Agents/company reps: WPP Engineering Vietnam Co., Ltd.. Agent countries: Vietnam.",
