hit_type,company_name,country,zip_code,city,federal_state,website,booth,profile_url,email,phone,category
Exhibitor,"TDG Holding Co., Ltd",China,314412,Haining,,https://www.tdgcore.com,Hall 3.0 - Stand 518,https://www.optatec-messe.de/en/Exhibitor-Index/99436-tdg-holding-co---ltd,sales@tdgcore.com,0086 573 80701398,Optical components
Exhibitor,Technische Hochschule Deggendorf,Deutschland,94244,Teisnach,,,Hall 3.0 - Stand 503,,,,
Exhibitor,Technische Hochschule Mittelhessen,Germany,61169,Friedberg,,https://www.thm.de,Hall 3.0 - Stand 622,https://www.optatec-messe.de/en/Exhibitor-Index/59874-technische-hochschule-mittelhessen,info@ots.thm.de,+49 6031 604 0,Technische Hochschule Mittelhessen
Exhibitor,Tecport Optics Inc.,USA,32822,Orlando,,https://www.tecportoptics.com,Hall 3.0 - Stand 320,https://www.optatec-messe.de/en/Exhibitor-Index/57960-tecport-optics-inc,sales@tecportoptics.com,+1 4078551212,Manufacturing systems
Exhibitor,TELLUR Materials,China,610000,CHENGDU,,https://www.tellurmaterials.com,Hall 3.0 - Stand 124,https://www.optatec-messe.de/en/Exhibitor-Index/100260-tellur-materials,tyrone.zhou@tellurmaterials.com,+86 13980007994,TELLUR Materials
Exhibitor,"Tempotec Optics Co., Ltd.",China,350002,Fuzhou,,https://www.tempotec.com,Hall 3.0 - Stand 141,https://www.optatec-messe.de/en/Exhibitor-Index/98240-tempotec-optics-co---ltd,sales@tempotec.com,+86 591 28379366,"Tempotec Optics Co., Ltd."
Exhibitor,"TIAN CHENG OPTICS CO., LTD.",China,130062,Changchun,,https://www.tc-optics.com,Hall 3.0 - Stand 518,https://www.optatec-messe.de/en/Exhibitor-Index/87296-tian-cheng-optics-co---ltd,hr01@tc-optics.com,+86-0431-84563660,Optical components
Exhibitor,TNO,Niederlande,2628CK,Delft,,,Hall 3.0 - Stand 330,,,,
Exhibitor,"Tokai Optical Co., Ltd.",Japan,444-2106,Okazaki-city,,https//www.tokaioptical.com/en/,Hall 3.0 - Stand 146,https://www.optatec-messe.de/en/Exhibitor-Index/97762-tokai-optical-co---ltd,k-shirai@tokaiopt.co.jp,+81 80 2625 0851,"Tokai Optical Co., Ltd."
Exhibitor,TRIOPTICS,Germany,22880,Wedel,,https://www.trioptics.com,Hall 3.0 - Stand 408,https://www.optatec-messe.de/en/Exhibitor-Index/48028-trioptics,sales@trioptics.com,+49 4103 18006-0,Optical components
Exhibitor,"UC Components, Inc.",USA,95037,"Morgan Hill, CA",,https://www.uccomponents.com,Hall 3.0 - Stand 307-4,https://www.optatec-messe.de/en/Exhibitor-Index/98106-uc-components--inc,sales@uccomponents.com,+1 408 782 1929,"UC Components, Inc."
Exhibitor,UCM  AG,Schweiz,9424,Rheineck,,,Hall 3.0 - Stand 403,,,,
Exhibitor,"Universal Photonics, Inc.",USA,11722,New York,,https://www.universalphotonics.com,Hall 3.0 - Stand 714,https://www.optatec-messe.de/en/Exhibitor-Index/80562-universal-photonics--inc,info@universalphotonics.com,+1 516 935-4000,"Universal Photonics, Inc."
Exhibitor,Valtech Corporation,USA,19464,Pottstown,,https://www.valtechcorp.com,Hall 3.0 - Stand 217,https://www.optatec-messe.de/en/Exhibitor-Index/98854-valtech-corporation,info@valtechcorp.com,+1 610 7055900,Manufacturing systems
Exhibitor,VIAOPTIC GmbH,Deutschland,35578,Wetzlar,,,Hall 3.0 - Stand 322,,,,
Exhibitor,Viavi Solutions Inc.,USA,CA 95407,Santa Rosa,,https://www.osp.viavisolutions.com,Hall 3.0 - Stand 113,https://www.optatec-messe.de/en/Exhibitor-Index/97414-viavi-solutions-inc,ospcustomerservice@viavisolutions.com,+1 707 525 9200,Viavi Solutions Inc.
Exhibitor,"VY Optoelectronics Co., Ltd.",China,130042,Changchun,,https://www.vyoptics com,Hall 3.0 - Stand 117,https://www.optatec-messe.de/en/Exhibitor-Index/88028-vy-optoelectronics-co---ltd,sales@vyoptics.com,+86 431 84631230,"Laser components, Optical components, Optomechanics / optoelectronics"
Exhibitor,WAIV FTIR GmbH,Germany,22547,Hamburg,,https://www.waiv-ftir.com/,Hall 3.0 - Stand 306-4,https://www.optatec-messe.de/en/Exhibitor-Index/100176-waiv-ftir-gmbh,info@waiv-ftir.com,+49 15255697859,WAIV FTIR GmbH
Exhibitor,WOOPTIX,Spain,38320,Santa Cruz de Tenerife,,https://www.wooptix.com ,Hall 3.0 - Stand 147,https://www.optatec-messe.de/en/Exhibitor-Index/99270-wooptix,info@wooptix.com,+34 822 900 502,Optical components
Exhibitor,"Wuhan Genuine gaoli Optics Co.,Ltd.",China,430000,Wuhan,,http://www.hggaoligx.com/,Hall 3.0 - Stand 203,https://www.optatec-messe.de/en/Exhibitor-Index/87714-wuhan-genuine-gaoli-optics-co--ltd,sales@gaoligx.com,+86-27-87180058,"Wuhan Genuine gaoli Optics Co.,Ltd."
Exhibitor,"Wuhan Union Optic, Inc.",China,430075,Wuhan,,https://www.u-optic.com,Hall 3.0 - Stand 703,https://www.optatec-messe.de/en/Exhibitor-Index/82324-wuhan-union-optic--inc,sales@u-optic.com,+86 27 87531 505,Optical components
Exhibitor,WUHAN.OPTICS VALLEY OF CHINA,China,430075,WUHAN,,https://www.wehdz.gov.cn,Hall 3.0 - Stand 418,https://www.optatec-messe.de/en/Exhibitor-Index/100270-wuhan-optics-valley-of-china,lxm66@vip.163.com,+86 2767 880027,WUHAN.OPTICS VALLEY OF CHINA
Exhibitor,XONOX Technology GmbH,Germany,35625,Hüttenberg,,https://www.xonox-tec.com,Hall 3.0 - Stand 328,https://www.optatec-messe.de/en/Exhibitor-Index/80842-xonox-technology-gmbh,info@xonox-tec.com,+49 6441 96364 -0,"Manufacturing systems, Optical components, Optomechanics / optoelectronics"
Exhibitor,YOFC Quartz Technology (Wuhan) Company Limite,China,430073,Wuhan,,https://www.quartecs.com/,Hall 3.0 - Stand 611,https://www.optatec-messe.de/en/Exhibitor-Index/100180-yofc-quartz-technology-%2528wuhan%2529-company-limite,efang@yofc.com,13995659680,YOFC Quartz Technology (Wuhan) Company Limite
Exhibitor,Zeeko Limited,United Kingdom,LE67 3FW,Coallville,,https://www.zeeko.co.uk,Hall 3.0 - Stand 143,https://www.optatec-messe.de/en/Exhibitor-Index/54856-zeeko-limited,sales@zeeko.co.uk,+44 1530 815832,"Manufacturing systems, Optical components"
Exhibitor,Zhengzhou Yueneng Optoelectronic Technology,China,450000,ZHENGZHOU,,https://,Hall 3.0 - Stand 120,https://www.optatec-messe.de/en/Exhibitor-Index/100264-zhengzhou-yueneng-optoelectronic-technology,13290965778@163.COM,+86 138 10507330,"Zhengzhou Yueneng Optoelectronic Technology Co.,Ltd."
Exhibitor,"Zhongshan Jiejun Optical Tooling Co.,Ltd.",China,528463,Zhongshan,,https://www.jiejunworld.com,Hall 3.0 - Stand 203,https://www.optatec-messe.de/en/Exhibitor-Index/87346-zhongshan-jiejun-optical-tooling-co--ltd,zhaochong@ciec.com.cn,0760-23386888,"Zhongshan Jiejun Optical Tooling Co.,Ltd."
